-----;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;
     ;      TOTAL      ;    IPER =   1  ;;    IPER =   2  ;;    IPER =   3  ;;    IPER =   4  ;;    IPER =   5  ;;    IPER =   6  ;;    IPER =   7  ;;    IPER =   8  ;;    IPER =   9  ;;    IPER =  10  ;;    IPER =  11  ;;    IPER =  12  ;;    IPER =  13  ;;    IPER =  14  ;;    IPER =  15  ;;    IPER =  16  ;;    IPER =  17  ;;    IPER =  18  ;;    IPER =  19  ;;    IPER =  20  ;;    IPER =  21  ;;    IPER =  22  ;;    IPER =  23  ;;    IPER =  24  ;;
 PERC;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;
-----;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;
  88 ;   13.18;    6.71;    3.50;    1.95;    4.86;    1.95;    3.45;    1.95;    3.41;    1.95;    3.83;    1.95;    5.56;    1.95;    5.66;    1.95;    9.52;    1.95;    5.87;    1.95;   10.38;    1.95;   12.39;    1.95;   13.24;    3.21;    9.24;    1.95;   11.43;    1.95;   11.04;    1.95;   12.39;    1.95;   12.39;    1.95;   12.39;    1.95;   13.19;    2.75;   13.18;    2.75;********;  100.00;  159.78;   17.04;  122.88;   16.78;   93.27;   17.00;
  89 ;   13.19;    6.94;    3.50;    1.95;    4.86;    1.95;    3.45;    1.95;    3.41;    1.95;    3.83;    1.95;    5.56;    1.95;    5.66;    1.95;    9.52;    1.95;    5.87;    1.95;   10.38;    1.95;   12.39;    1.95;   13.24;    3.21;    9.24;    1.95;   11.43;    1.95;   11.04;    1.95;   12.39;    1.95;   12.39;    1.95;   12.39;    1.95;   13.19;    2.75;   13.18;    2.75;********;  100.00;  159.78;   17.04;  122.88;   16.78;   93.27;   17.00;
  90 ;   13.47;   16.59;    3.50;    1.95;    4.86;    1.95;    3.45;    1.95;    3.41;    1.95;    3.83;    1.95;    5.56;    1.95;    5.66;    1.95;    9.52;    1.95;    5.87;    1.95;   10.38;    1.95;   12.39;    1.95;   13.24;    3.21;    9.24;    1.95;   11.43;    1.95;   11.04;    1.95;   12.39;    1.95;   12.39;    1.95;   12.39;    1.95;   13.19;    2.75;   13.18;    2.75;********;  100.00;  159.78;   17.04;  122.88;   16.78;   93.27;   17.00;
  91 ;   13.85;   17.00;    3.50;    1.95;    4.86;    1.95;    3.45;    1.95;    3.41;    1.95;    3.83;    1.95;    5.56;    1.95;    5.66;    1.95;    9.52;    1.95;    5.87;    1.95;   10.38;    1.95;   12.39;    1.95;   13.24;    3.21;    9.24;    1.95;   11.43;    1.95;   11.04;    1.95;   12.39;    1.95;   12.39;    1.95;   12.39;    1.95;   13.19;    2.75;   13.18;    2.75;********;  100.00;  159.78;   17.04;  122.88;   16.78;   93.27;   17.00;
  92 ;   14.58;   23.83;    3.50;    1.95;    4.86;    1.95;    3.45;    1.95;    3.41;    1.95;    3.83;    1.95;    5.56;    1.95;    5.66;    1.95;    9.52;    1.95;    5.87;    1.95;   10.38;    1.95;   12.39;    1.95;   13.24;    3.21;    9.24;    1.95;   11.43;    1.95;   11.04;    1.95;   12.39;    1.95;   12.39;    1.95;   12.39;    1.95;   13.19;    2.75;   13.18;    2.75;********;  100.00;  159.78;   17.04;  122.88;   16.78;   93.27;   17.00;
  93 ;   14.98;   24.92;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
  94 ;   21.70;   26.02;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
  95 ;   37.72;   27.47;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
  96 ;   60.69;   28.56;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
  97 ;  138.58;   29.65;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
  98 ; 1090.88;  100.00;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
  99 ; 5192.58;  100.00;   11.41;    2.58;   11.59;    2.58;   11.78;    2.58;   11.97;    2.58;   12.16;    2.58;   12.34;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   13.28;    2.58;   13.47;    6.80;   12.39;    2.58;   12.39;    2.58;   12.39;    2.58;   12.45;    2.58;   13.60;    2.58;   14.58;    2.58;   14.79;    6.70;   14.98;    6.70;********;  100.00;  582.76;  100.00;  394.48;  100.00;  138.58;  100.00;
 100 ;********;  303.66;   12.39;   23.09;   12.39;   23.46;   12.39;   23.83;   12.39;   24.19;   12.39;   24.56;   12.39;   24.92;   12.53;   25.29;   12.72;   25.65;   12.91;   26.02;   13.10;   26.38;   15.94;   26.75;   37.72;   27.11;   13.66;   27.47;   13.85;   27.84;   14.04;   28.20;   14.22;   28.56;   14.41;   28.92;   14.60;   29.29;   15.18;   29.65;   27.71;   30.01;********;  303.66; 1090.88;  290.90; 1090.93;  290.91; 1090.98;  290.93;
--- ;-------------;-----;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;

DISTRIBUICOES ACUMULADAS POR USINA
USINA FURNAS      
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.06;    0.01
   2 ;    0.06;    0.01
   3 ;    0.06;    0.01
   4 ;    0.06;    0.01
   5 ;    0.06;    0.01
   6 ;    0.06;    0.01
   7 ;    0.06;    0.01
   8 ;    0.06;    0.01
   9 ;    0.41;    0.19
  10 ;    0.41;    0.19
  11 ;    0.41;    0.19
  12 ;    0.41;    0.19
  13 ;    0.64;    0.49
  14 ;    0.64;    0.49
  15 ;    0.64;    0.49
  16 ;    0.64;    0.49
  17 ;    0.76;    0.80
  18 ;    0.76;    0.80
  19 ;    0.76;    0.80
  20 ;    0.76;    0.80
  21 ;    0.77;    0.80
  22 ;    0.77;    0.80
  23 ;    0.77;    0.80
  24 ;    0.77;    0.80
  25 ;    0.78;    1.08
  26 ;    0.78;    1.08
  27 ;    0.78;    1.08
  28 ;    0.78;    1.08
  29 ;    0.78;    1.08
  30 ;    0.78;    1.10
  31 ;    0.78;    1.10
  32 ;    0.78;    1.10
  33 ;    0.78;    1.10
  34 ;    0.80;    1.11
  35 ;    0.80;    1.11
  36 ;    0.80;    1.11
  37 ;    0.80;    1.11
  38 ;    0.82;    1.13
  39 ;    0.82;    1.13
  40 ;    0.82;    1.13
  41 ;    0.82;    1.13
  42 ;    0.83;    1.15
  43 ;    0.83;    1.15
  44 ;    0.83;    1.15
  45 ;    0.83;    1.15
  46 ;    0.85;    1.18
  47 ;    0.85;    1.18
  48 ;    0.85;    1.18
  49 ;    0.85;    1.18
  50 ;    0.87;    1.20
  51 ;    0.87;    1.20
  52 ;    0.87;    1.20
  53 ;    0.87;    1.20
  54 ;    0.87;    1.20
  55 ;    0.89;    1.23
  56 ;    0.89;    1.23
  57 ;    0.89;    1.23
  58 ;    0.89;    1.23
  59 ;    0.91;    1.26
  60 ;    0.91;    1.26
  61 ;    0.91;    1.26
  62 ;    0.91;    1.26
  63 ;    0.92;    1.28
  64 ;    0.92;    1.28
  65 ;    0.92;    1.28
  66 ;    0.92;    1.28
  67 ;    0.94;    1.31
  68 ;    0.94;    1.31
  69 ;    0.94;    1.31
  70 ;    0.94;    1.31
  71 ;    0.98;    1.33
  72 ;    0.98;    1.33
  73 ;    0.98;    1.33
  74 ;    0.98;    1.33
  75 ;    1.00;    1.38
  76 ;    1.00;    1.38
  77 ;    1.00;    1.38
  78 ;    1.00;    1.38
  79 ;    1.00;    1.38
  80 ;    1.01;    1.41
  81 ;    1.01;    1.41
  82 ;    1.01;    1.41
  83 ;    1.01;    1.41
  84 ;    1.03;    1.43
  85 ;    1.03;    1.43
  86 ;    1.03;    1.43
  87 ;    1.03;    1.43
  88 ;    1.05;    1.46
  89 ;    1.05;    1.46
  90 ;    1.05;    1.46
  91 ;    1.05;    1.46
  92 ;    1.07;    1.48
  93 ;    1.07;    1.48
  94 ;    1.07;    1.48
  95 ;    1.07;    1.48
  96 ;    5.83;    1.51
  97 ;    5.83;    1.51
  98 ;    5.83;    1.51
  99 ;    5.83;    1.51
 100 ;87104.81;  100.00
-----;--------;--------;
USINA M. DE MORAES
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.09;    0.03
   2 ;    0.09;    0.03
   3 ;    0.09;    0.03
   4 ;    0.09;    0.03
   5 ;    0.09;    0.03
   6 ;    0.09;    0.03
   7 ;    0.09;    0.03
   8 ;    0.09;    0.03
   9 ;    0.26;    0.09
  10 ;    0.26;    0.09
  11 ;    0.26;    0.09
  12 ;    0.26;    0.09
  13 ;    0.44;    0.15
  14 ;    0.44;    0.15
  15 ;    0.44;    0.15
  16 ;    0.44;    0.15
  17 ;    0.61;    0.21
  18 ;    0.61;    0.21
  19 ;    0.61;    0.21
  20 ;    0.61;    0.21
  21 ;    0.79;    0.27
  22 ;    0.79;    0.27
  23 ;    0.79;    0.27
  24 ;    0.79;    0.27
  25 ;    0.96;    0.33
  26 ;    0.96;    0.33
  27 ;    0.96;    0.33
  28 ;    0.96;    0.33
  29 ;    0.96;    0.33
  30 ;    1.14;    0.39
  31 ;    1.14;    0.39
  32 ;    1.14;    0.39
  33 ;    1.14;    0.39
  34 ;    1.31;    0.45
  35 ;    1.31;    0.45
  36 ;    1.31;    0.45
  37 ;    1.31;    0.45
  38 ;    1.49;    0.51
  39 ;    1.49;    0.51
  40 ;    1.49;    0.51
  41 ;    1.49;    0.51
  42 ;    1.67;    0.57
  43 ;    1.67;    0.57
  44 ;    1.67;    0.57
  45 ;    1.67;    0.57
  46 ;    1.84;    0.63
  47 ;    1.84;    0.63
  48 ;    1.84;    0.63
  49 ;    1.84;    0.63
  50 ;    2.09;    0.69
  51 ;    2.09;    0.69
  52 ;    2.09;    0.69
  53 ;    2.09;    0.69
  54 ;    2.09;    0.69
  55 ;    2.20;    0.75
  56 ;    2.20;    0.75
  57 ;    2.20;    0.75
  58 ;    2.20;    0.75
  59 ;    2.37;    0.81
  60 ;    2.37;    0.81
  61 ;    2.37;    0.81
  62 ;    2.37;    0.81
  63 ;    2.55;    0.88
  64 ;    2.55;    0.88
  65 ;    2.55;    0.88
  66 ;    2.55;    0.88
  67 ;    2.72;    0.94
  68 ;    2.72;    0.94
  69 ;    2.72;    0.94
  70 ;    2.72;    0.94
  71 ;    2.90;    1.00
  72 ;    2.90;    1.00
  73 ;    2.90;    1.00
  74 ;    2.90;    1.00
  75 ;    3.08;    1.06
  76 ;    3.08;    1.06
  77 ;    3.08;    1.06
  78 ;    3.08;    1.06
  79 ;    3.08;    1.06
  80 ;    3.36;    1.12
  81 ;    3.36;    1.12
  82 ;    3.36;    1.12
  83 ;    3.36;    1.12
  84 ;    3.48;    1.16
  85 ;    3.48;    1.16
  86 ;    3.48;    1.16
  87 ;    3.48;    1.16
  88 ;    9.74;    3.11
  89 ;    9.74;    3.11
  90 ;    9.74;    3.11
  91 ;    9.74;    3.11
  92 ;   21.70;    6.88
  93 ;   21.70;    6.88
  94 ;   21.70;    6.88
  95 ;   21.70;    6.88
  96 ;   22.57;    6.93
  97 ;   22.57;    6.93
  98 ;   22.57;    6.93
  99 ;   22.57;    6.93
 100 ;   22.63;    6.94
-----;--------;--------;
USINA ESTREITO    
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;   12.39;    1.95
   2 ;   12.39;    1.95
   3 ;   12.39;    1.95
   4 ;   12.39;    1.95
   5 ;   12.39;    1.95
   6 ;   12.39;    1.95
   7 ;   12.39;    1.95
   8 ;   12.39;    1.95
   9 ;   12.39;    1.95
  10 ;   12.39;    1.95
  11 ;   12.39;    1.95
  12 ;   12.39;    1.95
  13 ;   12.39;    1.95
  14 ;   12.39;    1.95
  15 ;   12.39;    1.95
  16 ;   12.39;    1.95
  17 ;   12.39;    1.95
  18 ;   12.39;    1.95
  19 ;   12.39;    1.95
  20 ;   12.39;    1.95
  21 ;   12.39;    1.95
  22 ;   12.39;    1.95
  23 ;   12.39;    1.95
  24 ;   12.39;    1.95
  25 ;   12.39;    1.95
  26 ;   12.39;    1.95
  27 ;   12.39;    1.95
  28 ;   12.39;    1.95
  29 ;   12.39;    1.95
  30 ;   12.39;    1.95
  31 ;   12.39;    1.95
  32 ;   12.39;    1.95
  33 ;   12.39;    1.95
  34 ;   12.39;    1.95
  35 ;   12.39;    1.95
  36 ;   12.39;    1.95
  37 ;   12.39;    1.95
  38 ;   12.39;    1.95
  39 ;   12.39;    1.95
  40 ;   12.39;    1.95
  41 ;   12.39;    1.95
  42 ;   12.39;    1.95
  43 ;   12.39;    1.95
  44 ;   12.39;    1.95
  45 ;   12.39;    1.95
  46 ;   12.39;    1.95
  47 ;   12.39;    1.95
  48 ;   12.39;    1.95
  49 ;   12.39;    1.95
  50 ;   12.39;    1.95
  51 ;   12.39;    1.95
  52 ;   12.39;    1.95
  53 ;   12.39;    1.95
  54 ;   12.39;    1.95
  55 ;   12.39;    1.95
  56 ;   12.39;    1.95
  57 ;   12.39;    1.95
  58 ;   12.39;    1.95
  59 ;   12.39;    1.95
  60 ;   12.39;    1.95
  61 ;   12.39;    1.95
  62 ;   12.39;    1.95
  63 ;   12.39;    1.95
  64 ;   12.39;    1.95
  65 ;   12.39;    1.95
  66 ;   12.39;    1.95
  67 ;   12.39;    1.95
  68 ;   12.39;    1.95
  69 ;   12.39;    1.95
  70 ;   12.39;    1.95
  71 ;   12.39;    1.95
  72 ;   12.39;    1.95
  73 ;   12.39;    1.95
  74 ;   12.39;    1.95
  75 ;   12.39;    1.95
  76 ;   12.39;    1.95
  77 ;   12.39;    1.95
  78 ;   12.39;    1.95
  79 ;   12.39;    1.95
  80 ;   13.18;    2.01
  81 ;   13.18;    2.01
  82 ;   13.18;    2.01
  83 ;   13.18;    2.01
  84 ;   13.18;    2.01
  85 ;   13.18;    2.01
  86 ;   13.18;    2.01
  87 ;   13.18;    2.01
  88 ;   13.18;    2.01
  89 ;   13.18;    2.01
  90 ;   13.18;    2.01
  91 ;   13.18;    2.01
  92 ;   13.18;    2.01
  93 ;   13.18;    2.01
  94 ;   13.18;    2.01
  95 ;   13.18;    2.01
  96 ;   13.19;    2.01
  97 ;   13.19;    2.01
  98 ;   13.19;    2.01
  99 ;   13.19;    2.01
 100 ;   13.24;    2.02
-----;--------;--------;
USINA IGARAPAVA   
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.04;    0.02
   2 ;    0.04;    0.02
   3 ;    0.04;    0.02
   4 ;    0.04;    0.02
   5 ;    0.04;    0.02
   6 ;    0.04;    0.02
   7 ;    0.04;    0.02
   8 ;    0.04;    0.02
   9 ;    0.04;    0.02
  10 ;    0.04;    0.02
  11 ;    0.04;    0.02
  12 ;    0.04;    0.02
  13 ;    0.04;    0.02
  14 ;    0.04;    0.02
  15 ;    0.04;    0.02
  16 ;    0.04;    0.02
  17 ;    0.04;    0.02
  18 ;    0.04;    0.02
  19 ;    0.04;    0.02
  20 ;    0.04;    0.02
  21 ;    0.04;    0.02
  22 ;    0.04;    0.02
  23 ;    0.04;    0.02
  24 ;    0.04;    0.02
  25 ;    0.04;    0.02
  26 ;    0.04;    0.02
  27 ;    0.04;    0.02
  28 ;    0.04;    0.02
  29 ;    0.04;    0.02
  30 ;    0.06;    0.03
  31 ;    0.06;    0.03
  32 ;    0.06;    0.03
  33 ;    0.06;    0.03
  34 ;    0.06;    0.03
  35 ;    0.06;    0.03
  36 ;    0.06;    0.03
  37 ;    0.06;    0.03
  38 ;    0.06;    0.03
  39 ;    0.06;    0.03
  40 ;    0.06;    0.03
  41 ;    0.06;    0.03
  42 ;    0.06;    0.03
  43 ;    0.06;    0.03
  44 ;    0.06;    0.03
  45 ;    0.06;    0.03
  46 ;    0.06;    0.03
  47 ;    0.06;    0.03
  48 ;    0.06;    0.03
  49 ;    0.06;    0.03
  50 ;    0.06;    0.03
  51 ;    0.06;    0.03
  52 ;    0.06;    0.03
  53 ;    0.06;    0.03
  54 ;    0.06;    0.03
  55 ;    0.06;    0.03
  56 ;    0.06;    0.03
  57 ;    0.06;    0.03
  58 ;    0.06;    0.03
  59 ;    0.06;    0.03
  60 ;    0.06;    0.03
  61 ;    0.06;    0.03
  62 ;    0.06;    0.03
  63 ;    0.06;    0.03
  64 ;    0.06;    0.03
  65 ;    0.06;    0.03
  66 ;    0.06;    0.03
  67 ;    0.06;    0.03
  68 ;    0.06;    0.03
  69 ;    0.06;    0.03
  70 ;    0.06;    0.03
  71 ;    0.06;    0.03
  72 ;    0.06;    0.03
  73 ;    0.06;    0.03
  74 ;    0.06;    0.03
  75 ;    0.06;    0.03
  76 ;    0.06;    0.03
  77 ;    0.06;    0.03
  78 ;    0.06;    0.03
  79 ;    0.06;    0.03
  80 ;    0.06;    0.03
  81 ;    0.06;    0.03
  82 ;    0.06;    0.03
  83 ;    0.06;    0.03
  84 ;    0.06;    0.03
  85 ;    0.06;    0.03
  86 ;    0.06;    0.03
  87 ;    0.06;    0.03
  88 ;    0.06;    0.03
  89 ;    0.06;    0.03
  90 ;    0.06;    0.03
  91 ;    0.06;    0.03
  92 ;    0.06;    0.03
  93 ;    0.06;    0.03
  94 ;    0.06;    0.03
  95 ;    0.06;    0.03
  96 ;    0.06;    0.03
  97 ;    0.06;    0.03
  98 ;    0.06;    0.03
  99 ;    0.06;    0.03
 100 ;    0.06;    0.03
-----;--------;--------;
USINA CACONDE     
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.00;    0.00
   2 ;    0.00;    0.00
   3 ;    0.00;    0.00
   4 ;    0.00;    0.00
   5 ;    0.00;    0.00
   6 ;    0.00;    0.00
   7 ;    0.00;    0.00
   8 ;    0.00;    0.00
   9 ;    0.00;    0.00
  10 ;    0.00;    0.00
  11 ;    0.00;    0.00
  12 ;    0.00;    0.00
  13 ;    0.00;    0.00
  14 ;    0.00;    0.00
  15 ;    0.00;    0.00
  16 ;    0.00;    0.00
  17 ;    0.00;    0.00
  18 ;    0.00;    0.00
  19 ;    0.00;    0.00
  20 ;    0.00;    0.00
  21 ;    0.00;    0.00
  22 ;    0.00;    0.00
  23 ;    0.00;    0.00
  24 ;    0.00;    0.00
  25 ;    0.00;    0.00
  26 ;    0.00;    0.00
  27 ;    0.00;    0.00
  28 ;    0.00;    0.00
  29 ;    0.00;    0.00
  30 ;    0.00;    0.00
  31 ;    0.00;    0.00
  32 ;    0.00;    0.00
  33 ;    0.00;    0.00
  34 ;    0.00;    0.00
  35 ;    0.00;    0.00
  36 ;    0.00;    0.00
  37 ;    0.00;    0.00
  38 ;    0.00;    0.00
  39 ;    0.00;    0.00
  40 ;    0.00;    0.00
  41 ;    0.00;    0.00
  42 ;    0.00;    0.00
  43 ;    0.00;    0.00
  44 ;    0.00;    0.00
  45 ;    0.00;    0.00
  46 ;    0.00;    0.00
  47 ;    0.00;    0.00
  48 ;    0.00;    0.00
  49 ;    0.00;    0.00
  50 ;    0.00;    0.00
  51 ;    0.00;    0.00
  52 ;    0.00;    0.00
  53 ;    0.00;    0.00
  54 ;    0.00;    0.00
  55 ;    0.00;    0.00
  56 ;    0.00;    0.00
  57 ;    0.00;    0.00
  58 ;    0.00;    0.00
  59 ;    0.00;    0.00
  60 ;    0.00;    0.00
  61 ;    0.00;    0.00
  62 ;    0.00;    0.00
  63 ;    0.00;    0.00
  64 ;    0.00;    0.00
  65 ;    0.00;    0.00
  66 ;    0.00;    0.00
  67 ;    0.00;    0.00
  68 ;    0.00;    0.00
  69 ;    0.00;    0.00
  70 ;    0.00;    0.00
  71 ;    0.00;    0.00
  72 ;    0.00;    0.00
  73 ;    0.00;    0.00
  74 ;    0.00;    0.00
  75 ;    0.00;    0.00
  76 ;    0.00;    0.00
  77 ;    0.00;    0.00
  78 ;    0.00;    0.00
  79 ;    0.00;    0.00
  80 ;    4.64;    6.70
  81 ;    4.64;    6.70
  82 ;    4.64;    6.70
  83 ;    4.64;    6.70
  84 ;    4.65;    6.70
  85 ;    4.65;    6.70
  86 ;    4.65;    6.70
  87 ;    4.65;    6.70
  88 ;    4.65;    6.70
  89 ;    4.65;    6.70
  90 ;    4.65;    6.70
  91 ;    4.65;    6.70
  92 ;    4.65;    6.71
  93 ;    4.65;    6.71
  94 ;    4.65;    6.71
  95 ;    4.65;    6.71
  96 ;    4.71;    6.80
  97 ;    4.71;    6.80
  98 ;    4.71;    6.80
  99 ;    4.71;    6.80
 100 ;   11.66;   16.96
-----;--------;--------;
USINA E. DA CUNHA 
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.02;    0.02
   2 ;    0.02;    0.02
   3 ;    0.02;    0.02
   4 ;    0.02;    0.02
   5 ;    0.02;    0.02
   6 ;    0.02;    0.02
   7 ;    0.02;    0.02
   8 ;    0.02;    0.02
   9 ;    0.03;    0.02
  10 ;    0.03;    0.02
  11 ;    0.03;    0.02
  12 ;    0.03;    0.02
  13 ;    0.03;    0.02
  14 ;    0.03;    0.02
  15 ;    0.03;    0.02
  16 ;    0.03;    0.02
  17 ;    0.03;    0.02
  18 ;    0.03;    0.02
  19 ;    0.03;    0.02
  20 ;    0.03;    0.02
  21 ;    0.03;    0.02
  22 ;    0.03;    0.02
  23 ;    0.03;    0.02
  24 ;    0.03;    0.02
  25 ;    0.03;    0.02
  26 ;    0.03;    0.02
  27 ;    0.03;    0.02
  28 ;    0.03;    0.02
  29 ;    0.03;    0.02
  30 ;    1.04;    2.58
  31 ;    1.04;    2.58
  32 ;    1.04;    2.58
  33 ;    1.04;    2.58
  34 ;    1.04;    2.58
  35 ;    1.04;    2.58
  36 ;    1.04;    2.58
  37 ;    1.04;    2.58
  38 ;    1.04;    2.58
  39 ;    1.04;    2.58
  40 ;    1.04;    2.58
  41 ;    1.04;    2.58
  42 ;    1.04;    2.58
  43 ;    1.04;    2.58
  44 ;    1.04;    2.58
  45 ;    1.04;    2.58
  46 ;    1.04;    2.58
  47 ;    1.04;    2.58
  48 ;    1.04;    2.58
  49 ;    1.04;    2.58
  50 ;    1.04;    2.58
  51 ;    1.04;    2.58
  52 ;    1.04;    2.58
  53 ;    1.04;    2.58
  54 ;    1.04;    2.58
  55 ;    1.04;    2.58
  56 ;    1.04;    2.58
  57 ;    1.04;    2.58
  58 ;    1.04;    2.58
  59 ;    1.04;    2.58
  60 ;    1.04;    2.58
  61 ;    1.04;    2.58
  62 ;    1.04;    2.58
  63 ;    1.04;    2.58
  64 ;    1.04;    2.58
  65 ;    1.04;    2.58
  66 ;    1.04;    2.58
  67 ;    1.04;    2.58
  68 ;    1.04;    2.58
  69 ;    1.04;    2.58
  70 ;    1.04;    2.58
  71 ;    1.04;    2.58
  72 ;    1.04;    2.58
  73 ;    1.04;    2.58
  74 ;    1.04;    2.58
  75 ;    1.04;    2.58
  76 ;    1.04;    2.58
  77 ;    1.04;    2.58
  78 ;    1.04;    2.58
  79 ;    1.04;    2.58
  80 ;    1.04;    2.58
  81 ;    1.04;    2.58
  82 ;    1.04;    2.58
  83 ;    1.04;    2.58
  84 ;    1.04;    2.58
  85 ;    1.04;    2.58
  86 ;    1.04;    2.58
  87 ;    1.04;    2.58
  88 ;    1.04;    2.58
  89 ;    1.04;    2.58
  90 ;    1.04;    2.58
  91 ;    1.04;    2.58
  92 ;    1.04;    2.58
  93 ;    1.04;    2.58
  94 ;    1.04;    2.58
  95 ;    1.04;    2.58
  96 ;    1.04;    2.58
  97 ;    1.04;    2.58
  98 ;    1.04;    2.58
  99 ;    1.04;    2.58
 100 ;    1.04;    2.58
-----;--------;--------;
USINA A.S.OLIVEIRA
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.01;    0.09
   2 ;    0.01;    0.09
   3 ;    0.01;    0.09
