-----;-----;--------------;------;--------;---------;--------;-------;--------;---------;---------;---------;-----;-----;
IPER ;USIT ;  Nome Usit   ;UNIDT ;NomeSist; CustLin ;NumBarra;NOscil.;GtMinMax;  Gtmin  ;  Gtmax  ;GtminAcio; Ton ;Toff ;
  -  ;  -  ;      -       ;  -   ;   -    ; ($/MWh) ;   -    ;   -   ;   -    ;  (MW)   ;  (MW)   ;  (MW)   ; (h) ; (h) ;
-----;-----;--------------;------;--------;---------;--------;-------;--------;---------;---------;---------;-----;-----;
  14 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  14 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  14 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  14 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  14 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  14 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  14 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  14 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  14 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  14 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  15 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  15 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  15 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  15 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  15 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  15 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  15 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  15 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  15 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  15 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  16 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  16 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  16 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
