-----;-----;-----;--------------;------------------;------------------;---------;---------;-------;-----------;------------;------------;---------;---------;------------;------------;---------;---------;---------;---------;---------;---------;------------------;------------------;
IPER ;IPAT ;USIH ;   NomeUsih   ; Situacao Inicio  ;   Situacao Fim   ; VarmMin ; VarmMax ;TpRegul;VarmSolVert; VTotalInic ;VTotalFinal ;  Qver   ;  Vver   ;QVert. max. ;VVert. max. ;  Qinc   ;  Vinc   ; Qmontv  ; Vmontv  ;  Qret   ;  Vret   ; QTurb. max. Mont ; VTurb. max. Mont ;
  -  ;  -  ;  -  ;      -       ;        -         ;        -         ;  (hm3)  ;  (hm3)  ;  (%)  ;   (hm3)   ;   (hm3)    ;   (hm3)    ; (m3/s)  ;  (hm3)  ;    m3/s    ;    hm3     ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ;       m3/s       ;       hm3        ;
-----;-----;-----;--------------;------------------;------------------;---------;---------;-------;-----------;------------;------------;---------;---------;------------;------------;---------;---------;---------;---------;---------;---------;------------------;------------------;
   6 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7493.39 ;    7497.69 ;     0.00;     0.00;  374335.45 ;    1347.61 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   6 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1774.72 ;    1771.66 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
   6 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
   6 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
   6 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     304.53 ;     304.84 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   6 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
   6 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
   6 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11664.97 ;   11666.99 ;     0.00;     0.00;  292503.07 ;    1053.01 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   6 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10037.45 ;   10038.04 ;     0.00;     0.00; 1263347.89 ;    4548.05 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   6 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1120.00 ;    1119.14 ;     0.00;     0.00;   41321.78 ;     148.76 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
   6 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1128.44 ;    1130.55 ;     0.00;     0.00;  112132.66 ;     403.68 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   6 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11307.29 ;   11307.84 ;     0.00;     0.00; 1224871.06 ;    4409.54 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
   6 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
   6 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11724.46 ;   11730.83 ;     0.00;     0.00; 1321762.37 ;    4758.34 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
   7 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7497.69 ;    7501.98 ;     0.00;     0.00;  376823.45 ;    1356.56 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   7 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1771.66 ;    1768.61 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
   7 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
   7 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
   7 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     304.84 ;     305.14 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   7 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
   7 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
   7 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11666.99 ;   11669.01 ;     0.00;     0.00;  293734.66 ;    1057.44 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   7 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10038.04 ;   10038.62 ;     0.00;     0.00; 1264003.12 ;    4550.41 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   7 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1119.14 ;    1118.28 ;     0.00;     0.00;   41160.47 ;     148.18 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
   7 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1130.55 ;    1132.66 ;     0.00;     0.00;  113380.66 ;     408.17 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   7 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11307.84 ;   11308.39 ;     0.00;     0.00; 1225468.73 ;    4411.69 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
   7 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
   7 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11730.83 ;   11737.20 ;     0.00;     0.00; 1324681.57 ;    4768.85 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
   8 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7501.98 ;    7506.28 ;     0.00;     0.00;  379311.45 ;    1365.52 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   8 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1768.61 ;    1765.55 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
   8 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
   8 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
   8 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     305.14 ;     305.45 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   8 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
   8 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
   8 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11669.01 ;   11671.24 ;     0.00;     0.00;  294966.26 ;    1061.88 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   8 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10038.62 ;   10040.25 ;     0.00;     0.00; 1264658.57 ;    4552.77 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   8 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1118.28 ;    1118.55 ;     0.00;     0.00;   40998.95 ;     147.60 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
   8 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1132.66 ;    1134.78 ;     0.00;     0.00;  114628.66 ;     412.66 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   8 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11308.39 ;   11305.85 ;     0.00;     0.00; 1226066.39 ;    4413.84 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
   8 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
   8 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11737.20 ;   11744.86 ;     0.00;     0.00; 1327600.79 ;    4779.36 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
   9 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7506.28 ;    7510.57 ;     0.00;     0.00;  381799.45 ;    1374.48 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   9 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1765.55 ;    1762.49 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
   9 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
   9 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
   9 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     305.45 ;     305.75 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   9 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
   9 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
   9 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11671.24 ;   11673.47 ;     0.00;     0.00;  296257.26 ;    1066.53 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   9 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10040.25 ;   10041.88 ;     0.00;     0.00; 1265604.57 ;    4556.18 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   9 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1118.55 ;    1118.82 ;     0.00;     0.00;   41152.95 ;     148.15 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
   9 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1134.78 ;    1136.89 ;     0.00;     0.00;  115876.66 ;     417.16 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
   9 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11305.85 ;   11303.93 ;     0.00;     0.00; 1225804.17 ;    4412.90 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
   9 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
   9 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11744.86 ;   11751.90 ;     0.00;     0.00; 1330880.01 ;    4791.17 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  10 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7510.57 ;    7514.86 ;     0.00;     0.00;  384287.45 ;    1383.43 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  10 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1762.49 ;    1759.44 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  10 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  10 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  10 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     305.75 ;     306.06 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  10 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  10 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  10 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11673.47 ;   11675.70 ;     0.00;     0.00;  297548.26 ;    1071.17 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  10 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10041.88 ;   10042.52 ;     0.00;     0.00; 1266550.57 ;    4559.58 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  10 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1118.82 ;    1119.75 ;     0.00;     0.00;   41306.95 ;     148.71 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  10 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1136.89 ;    1139.00 ;     0.00;     0.00;  117124.66 ;     421.65 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  10 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11303.93 ;   11301.61 ;     0.00;     0.00; 1225715.07 ;    4412.57 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  10 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  10 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11751.90 ;   11759.68 ;     0.00;     0.00; 1333986.11 ;    4802.35 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  11 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7514.86 ;    7519.16 ;     0.00;     0.00;  386775.45 ;    1392.39 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  11 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1759.44 ;    1756.38 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  11 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  11 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  11 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     306.06 ;     306.37 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  11 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  11 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  11 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11675.70 ;   11677.93 ;     0.00;     0.00;  298839.26 ;    1075.82 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  11 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10042.52 ;   10044.15 ;     0.00;     0.00; 1267221.41 ;    4562.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  11 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1119.75 ;    1120.02 ;     0.00;     0.00;   41641.67 ;     149.91 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  11 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1139.00 ;    1141.12 ;     0.00;     0.00;  118372.66 ;     426.14 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  11 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11301.61 ;   11298.21 ;     0.00;     0.00; 1225514.97 ;    4411.85 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  11 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  11 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11759.68 ;   11768.21 ;     0.00;     0.00; 1337297.65 ;    4814.27 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  12 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7519.16 ;    7523.32 ;     0.00;     0.00;  389263.45 ;    1401.35 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  12 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1756.38 ;    1753.31 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  12 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  12 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  12 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     306.37 ;     306.34 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  12 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  12 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  12 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11677.93 ;   11676.33 ;     0.00;     0.00;  300130.26 ;    1080.47 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  12 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.15 ;   10044.14 ;     0.00;     0.00; 1268167.41 ;    4565.40 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
