-----;-----;-----;--------------;--------;----------;----------;----------;----------;----------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;------------;---------;---------;---------;---------;---------;---------;---------;------------;------------;------------;------------;----------;----------;----------;---------;
IPER ;IPAT ;USIH ;   NomeUsih   ;NomeSist;VutilInic ;VutilInic ;Vutil Fim ;Vutil Fim ;Vutil Max ;  Qinc   ;  Vinc   ;  Qret   ;  Vret   ;  Qevap  ;  Vevap  ;  Qmon   ;  Vmon   ; Qmontv  ; Vmontv  ;  Qtur   ; QturMax ;  Engolim   ;  Vtur   ;  Qver   ;  Vver   ;  Qdes   ;  Vdes   ;  Qbom   ;  Vbom   ;   QEnch    ;   VEnch    ;   TDesc    ;   VDesc    ;   Ghid   ;  Ghmax   ;  Pinst   ;ValorAgua;
  -  ;  -  ;  -  ;      -       ;   -    ;  (hm3)   ;   (%)    ;  (hm3)   ;   (%)    ;  (hm3)   ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ; (Hm3 )  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ; (m3/s)  ;   (m3/s)   ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ;   (m3/s)   ;   (hm3)    ;    m3/s    ;   (hm3)    ;   (MW)   ;   (MW)   ;   (MW)   ; ($/MWh) ;
-----;-----;-----;--------------;--------;----------;----------;----------;----------;----------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;------------;---------;---------;---------;---------;---------;---------;---------;------------;------------;------------;------------;----------;----------;----------;---------;
   8 ;   1 ; 006 ; FURNAS       ; S1     ;  1768.98 ;    10.27 ;  1773.28 ;    10.30 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.43 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.65 ;  1312.00 ;  1312.00 ;   248.29;
   8 ;   1 ; 007 ; M. DE MORAES ; S1     ;   228.61 ;     9.14 ;   225.55 ;     9.02 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1140.51 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   243.88;
   8 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   221.74;
   8 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   212.34;
   8 ;   1 ; 014 ; CACONDE      ; S1     ;   254.14 ;    50.43 ;   254.45 ;    50.49 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.32 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.11;
   8 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.55 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   207.99;
   8 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.04 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   216.28;
   8 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7000.01 ;    53.62 ;  7002.24 ;    53.63 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    51.00;  1048.00;    1023.40 ;     0.18;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    55.38 ;  1192.00 ;  1192.00 ;   223.70;
   8 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7626.62 ;    73.47 ;  7628.25 ;    73.49 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    40.00;   576.00;     620.01 ;     0.14;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.02 ;   510.00 ;   510.00 ;   221.41;
   8 ;   1 ; 026 ; MIRANDA      ; S2     ;   144.28 ;    98.82 ;   144.55 ;    99.01 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;    40.00;     0.14;     0.00;     0.00;    42.00;   675.00;     686.35 ;     0.15;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    26.44 ;   408.00 ;   408.00 ;   221.87;
   8 ;   1 ; 030 ; CORUMBA I    ; S2     ;   662.66 ;    64.34 ;   664.78 ;    64.54 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.37 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    62.30 ;   375.00 ;   375.00 ;   226.62;
   8 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6735.39 ;    54.08 ;  6732.85 ;    54.06 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;   167.00;     0.60;     0.00;     0.00;  1317.21;  2940.00;    2866.61 ;     4.74;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   887.71 ;  2082.00 ;  2082.00 ;   222.29;
   8 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1317.21;     4.74;     0.00;     0.00;  1429.21;  2513.00;    2563.22 ;     5.15;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   403.45 ;   658.00 ;   658.00 ;   222.24;
   8 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4737.20 ;    85.51 ;  4744.86 ;    85.65 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1429.21;     5.15;     0.00;     0.00;   450.00;  2670.00;    2756.11 ;     1.62;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   307.22 ;  1710.00 ;  1710.00 ;   227.95;
   9 ;   1 ; 006 ; FURNAS       ; S1     ;  1773.28 ;    10.30 ;  1777.57 ;    10.32 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.50 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.67 ;  1312.00 ;  1312.00 ;   248.30;
   9 ;   1 ; 007 ; M. DE MORAES ; S1     ;   225.55 ;     9.02 ;   222.49 ;     8.90 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1140.16 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   243.92;
   9 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   221.74;
   9 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   212.34;
   9 ;   1 ; 014 ; CACONDE      ; S1     ;   254.45 ;    50.49 ;   254.75 ;    50.55 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.33 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.10;
   9 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.55 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   207.99;
   9 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.04 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   216.28;
   9 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7002.24 ;    53.63 ;  7004.47 ;    53.65 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    51.00;  1048.00;    1023.43 ;     0.18;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    55.38 ;  1192.00 ;  1192.00 ;   223.33;
   9 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7628.25 ;    73.49 ;  7629.88 ;    73.51 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    40.00;   576.00;     620.02 ;     0.14;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.02 ;   510.00 ;   510.00 ;   221.11;
   9 ;   1 ; 026 ; MIRANDA      ; S2     ;   144.55 ;    99.01 ;   144.82 ;    99.19 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;    40.00;     0.14;     0.00;     0.00;    42.00;   675.00;     687.69 ;     0.15;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    26.44 ;   408.00 ;   408.00 ;   221.43;
   9 ;   1 ; 030 ; CORUMBA I    ; S2     ;   664.78 ;    64.54 ;   666.89 ;    64.75 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.40 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    62.52 ;   375.00 ;   375.00 ;   226.11;
   9 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6732.85 ;    54.06 ;  6730.93 ;    54.05 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;   167.00;     0.60;     0.00;     0.00;  1144.10;  2940.00;    2866.66 ;     4.12;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   771.05 ;  2082.00 ;  2082.00 ;   221.68;
   9 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1144.10;     4.12;     0.00;     0.00;  1256.10;  2513.00;    2563.22 ;     4.52;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   357.13 ;   658.00 ;   658.00 ;   221.70;
   9 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4744.86 ;    85.65 ;  4751.90 ;    85.77 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1256.10;     4.52;     0.00;     0.00;   450.00;  2670.00;    2756.29 ;     1.62;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   307.22 ;  1710.00 ;  1710.00 ;   227.92;
  10 ;   1 ; 006 ; FURNAS       ; S1     ;  1777.57 ;    10.32 ;  1781.86 ;    10.35 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.56 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.70 ;  1312.00 ;  1312.00 ;   248.31;
  10 ;   1 ; 007 ; M. DE MORAES ; S1     ;   222.49 ;     8.90 ;   219.44 ;     8.78 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1139.82 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   243.96;
  10 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   222.47;
  10 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   213.04;
  10 ;   1 ; 014 ; CACONDE      ; S1     ;   254.75 ;    50.55 ;   255.06 ;    50.61 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.33 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.08;
  10 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.55 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   208.65;
  10 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.04 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   216.99;
  10 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7004.47 ;    53.65 ;  7006.70 ;    53.67 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    51.00;  1048.00;    1023.46 ;     0.18;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    55.38 ;  1192.00 ;  1192.00 ;   223.74;
  10 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7629.88 ;    73.51 ;  7630.52 ;    73.51 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   315.16;   576.00;     619.93 ;     1.13;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   323.20 ;   510.00 ;   510.00 ;   221.70;
  10 ;   1 ; 026 ; MIRANDA      ; S2     ;   144.82 ;    99.19 ;   145.75 ;    99.83 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;   315.16;     1.13;     0.00;     0.00;   136.44;   675.00;     685.40 ;     0.49;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    85.90 ;   408.00 ;   408.00 ;   222.06;
  10 ;   1 ; 030 ; CORUMBA I    ; S2     ;   666.89 ;    64.75 ;   669.00 ;    64.95 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.43 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    62.74 ;   375.00 ;   375.00 ;   226.54;
  10 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6730.93 ;    54.05 ;  6728.61 ;    54.03 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;   261.44;     0.94;     0.00;     0.00;  1349.54;  2940.00;    2863.83 ;     4.86;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   909.50 ;  2082.00 ;  2082.00 ;   222.38;
  10 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1349.54;     4.86;     0.00;     0.00;  1461.54;  2513.00;    2560.54 ;     5.26;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   412.10 ;   658.00 ;   658.00 ;   222.29;
  10 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4751.90 ;    85.77 ;  4759.68 ;    85.91 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1461.54;     5.26;     0.00;     0.00;   450.00;  2670.00;    2756.48 ;     1.62;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   307.22 ;  1710.00 ;  1710.00 ;   227.88;
  11 ;   1 ; 006 ; FURNAS       ; S1     ;  1781.86 ;    10.35 ;  1786.16 ;    10.37 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.63 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.72 ;  1312.00 ;  1312.00 ;   248.33;
  11 ;   1 ; 007 ; M. DE MORAES ; S1     ;   219.44 ;     8.78 ;   216.38 ;     8.66 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1139.48 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   244.00;
  11 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   221.74;
  11 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   212.34;
  11 ;   1 ; 014 ; CACONDE      ; S1     ;   255.06 ;    50.61 ;   255.37 ;    50.67 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.34 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.07;
  11 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.55 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   207.99;
  11 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.04 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   216.28;
  11 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7006.70 ;    53.67 ;  7008.93 ;    53.68 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    51.00;  1048.00;    1023.49 ;     0.18;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    55.38 ;  1192.00 ;  1192.00 ;   224.15;
  11 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7630.52 ;    73.51 ;  7632.15 ;    73.53 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    40.00;   576.00;     619.93 ;     0.14;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.02 ;   510.00 ;   510.00 ;   221.78;
  11 ;   1 ; 026 ; MIRANDA      ; S2     ;   145.75 ;    99.83 ;   146.02 ;   100.01 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;    40.00;     0.14;     0.00;     0.00;    42.00;   675.00;     685.94 ;     0.15;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    26.44 ;   408.00 ;   408.00 ;   222.40;
  11 ;   1 ; 030 ; CORUMBA I    ; S2     ;   669.00 ;    64.95 ;   671.12 ;    65.16 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.46 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    62.95 ;   375.00 ;   375.00 ;   226.96;
  11 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6728.61 ;    54.03 ;  6725.21 ;    54.00 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;   167.00;     0.60;     0.00;     0.00;  1557.44;  2940.00;    2866.77 ;     5.61;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;  1049.61 ;  2082.00 ;  2082.00 ;   223.06;
  11 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1557.44;     5.61;     0.00;     0.00;  1669.44;  2513.00;    2563.22 ;     6.01;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   467.73 ;   658.00 ;   658.00 ;   222.86;
  11 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4759.68 ;    85.91 ;  4768.21 ;    86.07 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1669.44;     6.01;     0.00;     0.00;   450.00;  2670.00;    2756.66 ;     1.62;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   307.22 ;  1710.00 ;  1710.00 ;   227.84;
  12 ;   1 ; 006 ; FURNAS       ; S1     ;  1786.16 ;    10.37 ;  1790.32 ;    10.40 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   138.61;  1692.00;    1599.41 ;     0.50;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    96.91 ;  1312.00 ;  1312.00 ;   248.47;
  12 ;   1 ; 007 ; M. DE MORAES ; S1     ;   216.38 ;     8.66 ;   213.31 ;     8.53 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   138.61;     0.50;     0.00;     0.00;  1139.13;  1328.00;    1139.13 ;     4.10;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   303.97 ;   478.00 ;   478.00 ;   244.18;
  12 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1139.13;     4.10;     0.00;     0.00;  1170.13;  2028.00;    2057.13 ;     4.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   669.19 ;  1104.00 ;  1104.00 ;   260.75;
  12 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1170.13;     4.21;     0.00;     0.00;  1219.13;  1480.00;    1498.39 ;     4.39;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   183.73 ;   210.00 ;   210.00 ;   249.81;
  12 ;   1 ; 014 ; CACONDE      ; S1     ;   255.37 ;    50.67 ;   255.34 ;    50.66 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    91.35;    94.00;      88.66 ;     0.33;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    73.97 ;    80.40 ;    80.40 ;   235.25;
