***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


 DESVIOS DO MODELO DA FUNCAO DE PRODUCAO PARA S > 0
 ---------------------------------------------

                GH(FPEA) - GH(FPE)
      DESVIO =  ------------------
                     GH(FPE)

 ---------------------------------------------

USINA: ; 006 ; FURNAS       ;

-----;--------------;--------;---------;----------------------------------------------------------------------------------------------------
     ;              ; VARM   ; QTUR    ; VERT 1  ; VERT 2  ; VERT 3  ; VERT 4  ; VERT 5  ; VERT 6  ; VERT 7  ; VERT 8  ; VERT 9  ; VERT10  ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
USIH ;    USINA     ;  (%)   ;  (m3/s) ;     0.0 ;   706.9 ;  1413.7 ;  2120.6 ;  2827.4 ;  5654.8 ; 11309.7 ; 22619.4 ; 45238.7 ; 90477.4 ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
   8 ; ESTREITO     ;    -   ;  1100.9 ;    -0.0 ;    -0.0 ;    -0.5 ;    -1.1 ;    -1.9 ;    -6.3 ;   -17.3 ;    -4.6 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1120.2 ;    -0.0 ;    -0.0 ;    -0.4 ;    -1.0 ;    -1.8 ;    -6.1 ;   -16.8 ;    -2.4 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1139.5 ;    -0.0 ;    -0.0 ;    -0.4 ;    -1.0 ;    -1.7 ;    -5.9 ;   -16.3 ;    -0.2 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1158.9 ;    -0.0 ;    -0.0 ;    -0.4 ;    -0.9 ;    -1.6 ;    -5.7 ;   -15.8 ;     1.9 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1178.2 ;    -0.0 ;    -0.0 ;    -0.4 ;    -0.9 ;    -1.5 ;    -5.5 ;   -15.3 ;     3.9 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1197.5 ;    -0.0 ;    -0.0 ;    -0.3 ;    -0.8 ;    -1.5 ;    -5.3 ;   -14.9 ;     5.9 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1216.8 ;     0.0 ;    -0.0 ;    -0.3 ;    -0.8 ;    -1.4 ;    -5.1 ;   -14.4 ;     7.9 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1236.1 ;     0.0 ;    -0.0 ;    -0.3 ;    -0.7 ;    -1.3 ;    -5.0 ;   -14.0 ;     9.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1255.4 ;     0.0 ;    -0.0 ;    -0.2 ;    -0.7 ;    -1.2 ;    -4.8 ;   -13.6 ;    11.7 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1274.7 ;     0.0 ;     0.0 ;    -0.2 ;    -0.6 ;    -1.2 ;    -4.6 ;   -13.2 ;    13.6 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1294.1 ;     0.0 ;     0.0 ;    -0.2 ;    -0.6 ;    -1.1 ;    -4.4 ;   -12.8 ;    15.3 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1313.4 ;     0.0 ;     0.0 ;    -0.2 ;    -0.5 ;    -1.0 ;    -4.3 ;   -12.4 ;    17.1 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1332.7 ;    -0.0 ;     0.0 ;    -0.1 ;    -0.5 ;    -0.9 ;    -4.1 ;   -12.1 ;    18.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1352.0 ;    -0.0 ;     0.0 ;    -0.1 ;    -0.4 ;    -0.9 ;    -4.0 ;   -11.7 ;    20.5 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1371.3 ;    -0.0 ;     0.0 ;    -0.1 ;    -0.4 ;    -0.8 ;    -3.8 ;   -11.4 ;    22.2 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1390.6 ;    -0.0 ;     0.1 ;    -0.0 ;    -0.3 ;    -0.8 ;    -3.7 ;   -11.0 ;    23.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1409.9 ;    -0.0 ;     0.1 ;    -0.0 ;    -0.3 ;    -0.7 ;    -3.5 ;   -10.7 ;    25.4 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1429.3 ;    -0.0 ;     0.1 ;     0.0 ;    -0.2 ;    -0.6 ;    -3.4 ;   -10.4 ;    27.0 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1448.6 ;    -0.0 ;     0.1 ;     0.0 ;    -0.2 ;    -0.6 ;    -3.3 ;   -10.0 ;    28.6 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1467.9 ;    -0.0 ;     0.1 ;     0.1 ;    -0.1 ;    -0.5 ;    -3.1 ;    -9.7 ;    30.1 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1487.2 ;    -0.0 ;     0.1 ;     0.1 ;    -0.1 ;    -0.5 ;    -3.0 ;    -9.4 ;    31.6 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1506.5 ;    -0.0 ;     0.1 ;     0.1 ;    -0.1 ;    -0.4 ;    -2.9 ;    -9.1 ;    33.1 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1525.8 ;    -0.0 ;     0.1 ;     0.1 ;    -0.0 ;    -0.3 ;    -2.8 ;    -8.9 ;    34.5 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1545.1 ;    -0.0 ;     0.2 ;     0.2 ;     0.0 ;    -0.3 ;    -2.6 ;    -8.6 ;    35.9 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1564.5 ;    -0.0 ;     0.2 ;     0.2 ;     0.1 ;    -0.2 ;    -2.5 ;    -8.3 ;    37.4 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1583.8 ;    -0.0 ;     0.2 ;     0.2 ;     0.1 ;    -0.2 ;    -2.4 ;    -8.0 ;    38.7 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1603.1 ;    -0.0 ;     0.2 ;     0.2 ;     0.1 ;    -0.1 ;    -2.3 ;    -7.8 ;    40.1 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1622.4 ;    -0.0 ;     0.2 ;     0.3 ;     0.2 ;    -0.1 ;    -2.2 ;    -7.5 ;    41.5 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1641.7 ;    -0.0 ;     0.2 ;     0.3 ;     0.2 ;    -0.0 ;    -2.1 ;    -7.3 ;    42.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1661.0 ;    -0.0 ;     0.2 ;     0.3 ;     0.2 ;     0.0 ;    -2.0 ;    -7.0 ;    44.1 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1680.3 ;    -0.0 ;     0.3 ;     0.4 ;     0.3 ;     0.1 ;    -1.9 ;    -6.8 ;    45.5 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1699.7 ;    -0.0 ;     0.3 ;     0.4 ;     0.3 ;     0.1 ;    -1.8 ;    -6.6 ;    46.7 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1719.0 ;    -0.0 ;     0.3 ;     0.4 ;     0.4 ;     0.2 ;    -1.7 ;    -6.3 ;    48.0 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1738.3 ;    -0.0 ;     0.3 ;     0.4 ;     0.4 ;     0.2 ;    -1.6 ;    -6.1 ;    49.3 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1757.6 ;     0.0 ;     0.3 ;     0.5 ;     0.4 ;     0.3 ;    -1.5 ;    -5.9 ;    50.5 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1776.9 ;     0.0 ;     0.3 ;     0.5 ;     0.5 ;     0.3 ;    -1.4 ;    -5.7 ;    51.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1796.2 ;     0.0 ;     0.3 ;     0.5 ;     0.5 ;     0.4 ;    -1.3 ;    -5.4 ;    53.0 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1815.5 ;     0.0 ;     0.4 ;     0.5 ;     0.5 ;     0.4 ;    -1.2 ;    -5.2 ;    54.2 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1834.9 ;     0.0 ;     0.4 ;     0.6 ;     0.6 ;     0.4 ;    -1.1 ;    -5.0 ;    55.4 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1854.2 ;     0.0 ;     0.4 ;     0.6 ;     0.6 ;     0.5 ;    -1.0 ;    -4.8 ;    56.6 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1873.5 ;     0.0 ;     0.4 ;     0.6 ;     0.6 ;     0.5 ;    -1.0 ;    -4.6 ;    57.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1892.8 ;     0.1 ;     0.4 ;     0.6 ;     0.7 ;     0.6 ;    -0.9 ;    -4.4 ;    59.0 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1912.1 ;     0.1 ;     0.4 ;     0.7 ;     0.7 ;     0.6 ;    -0.8 ;    -4.2 ;    60.2 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1931.4 ;     0.1 ;     0.5 ;     0.7 ;     0.7 ;     0.7 ;    -0.7 ;    -4.1 ;    61.3 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1950.7 ;     0.1 ;     0.5 ;     0.7 ;     0.8 ;     0.7 ;    -0.6 ;    -3.9 ;    62.5 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1970.1 ;     0.1 ;     0.5 ;     0.7 ;     0.8 ;     0.7 ;    -0.6 ;    -3.7 ;    63.6 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  1989.4 ;     0.1 ;     0.5 ;     0.8 ;     0.8 ;     0.8 ;    -0.5 ;    -3.5 ;    64.8 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  2008.7 ;     0.0 ;     0.5 ;     0.8 ;     0.9 ;     0.8 ;    -0.4 ;    -3.3 ;    65.9 ;   -93.7 ;  -194.2 ;
   8 ; ESTREITO     ;    -   ;  2028.0 ;     0.0 ;     0.0 ;     0.8 ;     0.9 ;     0.9 ;    -0.3 ;    -3.2 ;    67.0 ;   -93.7 ;  -194.2 ;
-------------------------------------------------------------------------------------

USINA: ; 010 ; IGARAPAVA    ;

-----;--------------;--------;---------;----------------------------------------------------------------------------------------------------
     ;              ; VARM   ; QTUR    ; VERT 1  ; VERT 2  ; VERT 3  ; VERT 4  ; VERT 5  ; VERT 6  ; VERT 7  ; VERT 8  ; VERT 9  ; VERT10  ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
USIH ;    USINA     ;  (%)   ;  (m3/s) ;     0.0 ;  1029.0 ;  2058.0 ;  3087.0 ;  4116.0 ;  8232.0 ; 16464.0 ; 32928.0 ; 65856.0 ; ******* ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
  10 ; IGARAPAVA    ;    -   ;     0.0 ;     0.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    14.1 ;     0.0 ;   -27.6 ;  -103.2 ;  -231.9 ;  -377.6 ;  -944.9 ; -1225.7 ;  -867.9 ;  -500.3 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    28.2 ;     0.1 ;   -13.3 ;   -51.0 ;  -114.6 ;  -188.5 ;  -477.7 ;  -637.7 ;  -475.9 ;  -298.2 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    42.3 ;     0.1 ;    -8.5 ;   -33.6 ;   -75.5 ;  -125.5 ;  -322.0 ;  -441.8 ;  -345.3 ;  -230.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    56.4 ;     0.2 ;    -6.1 ;   -24.9 ;   -56.0 ;   -94.0 ;  -244.2 ;  -343.8 ;  -280.0 ;  -198.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    70.5 ;     0.3 ;    -4.6 ;   -19.7 ;   -44.2 ;   -75.1 ;  -197.5 ;  -285.1 ;  -240.8 ;  -197.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    84.6 ;     0.3 ;    -3.6 ;   -16.2 ;   -36.4 ;   -62.5 ;  -166.4 ;  -245.9 ;  -214.7 ;  -196.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;    98.7 ;     0.4 ;    -2.9 ;   -13.6 ;   -30.8 ;   -53.5 ;  -144.3 ;  -218.0 ;  -196.0 ;  -195.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   112.8 ;     0.5 ;    -2.3 ;   -11.8 ;   -26.6 ;   -46.7 ;  -127.6 ;  -197.1 ;  -182.1 ;  -194.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   126.9 ;     0.5 ;    -1.9 ;   -10.3 ;   -23.3 ;   -41.5 ;  -114.7 ;  -180.8 ;  -171.2 ;  -193.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   141.0 ;     0.6 ;    -1.5 ;    -9.1 ;   -20.7 ;   -37.3 ;  -104.4 ;  -167.8 ;  -162.5 ;  -192.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   155.0 ;     0.6 ;    -1.2 ;    -8.1 ;   -18.6 ;   -33.9 ;   -96.0 ;  -157.1 ;  -155.4 ;  -191.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   169.1 ;     0.7 ;    -0.9 ;    -7.3 ;   -16.9 ;   -31.0 ;   -89.0 ;  -148.3 ;  -149.4 ;  -190.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   183.2 ;     0.7 ;    -0.7 ;    -6.6 ;   -15.5 ;   -28.6 ;   -83.0 ;  -140.8 ;  -144.4 ;  -189.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   197.3 ;     0.6 ;    -0.5 ;    -6.0 ;   -14.4 ;   -26.5 ;   -78.0 ;  -134.4 ;  -140.1 ;  -188.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   211.4 ;     0.4 ;    -0.3 ;    -5.5 ;   -13.4 ;   -24.7 ;   -73.6 ;  -128.8 ;  -136.4 ;  -187.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   225.5 ;     0.3 ;    -0.2 ;    -5.0 ;   -12.5 ;   -23.2 ;   -69.7 ;  -124.0 ;  -134.2 ;  -186.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   239.6 ;     0.2 ;    -0.0 ;    -4.6 ;   -11.7 ;   -21.8 ;   -66.4 ;  -119.7 ;  -133.2 ;  -185.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   253.7 ;     0.2 ;     0.1 ;    -4.2 ;   -11.0 ;   -20.6 ;   -63.4 ;  -115.9 ;  -132.2 ;  -184.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   267.8 ;     0.1 ;     0.2 ;    -3.9 ;   -10.4 ;   -19.5 ;   -60.7 ;  -112.6 ;  -131.2 ;  -183.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   281.9 ;     0.1 ;     0.2 ;    -3.6 ;    -9.9 ;   -18.5 ;   -58.3 ;  -109.5 ;  -130.2 ;  -182.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   296.0 ;     0.0 ;     0.2 ;    -3.3 ;    -9.4 ;   -17.6 ;   -56.2 ;  -106.8 ;  -129.3 ;  -182.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   310.1 ;    -0.0 ;     0.2 ;    -3.1 ;    -8.9 ;   -16.8 ;   -54.2 ;  -104.3 ;  -128.3 ;  -181.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   324.2 ;    -0.0 ;     0.2 ;    -2.9 ;    -8.5 ;   -16.1 ;   -52.4 ;  -102.0 ;  -127.3 ;  -180.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   338.3 ;    -0.0 ;     0.2 ;    -2.6 ;    -8.1 ;   -15.4 ;   -50.8 ;   -99.9 ;  -126.3 ;  -179.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   352.4 ;    -0.0 ;     0.2 ;    -2.4 ;    -7.7 ;   -14.8 ;   -49.3 ;   -98.0 ;  -125.4 ;  -178.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   366.5 ;    -0.0 ;     0.2 ;    -2.3 ;    -7.4 ;   -14.2 ;   -47.9 ;   -96.3 ;  -124.4 ;  -177.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   380.6 ;    -0.0 ;     0.2 ;    -2.1 ;    -7.1 ;   -13.7 ;   -46.7 ;   -94.7 ;  -123.4 ;  -176.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   394.7 ;    -0.0 ;     0.2 ;    -1.9 ;    -6.8 ;   -13.2 ;   -45.5 ;   -93.2 ;  -122.4 ;  -175.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   408.8 ;    -0.0 ;     0.3 ;    -1.8 ;    -6.6 ;   -12.7 ;   -44.4 ;   -91.8 ;  -121.4 ;  -174.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   422.9 ;    -0.0 ;     0.3 ;    -1.7 ;    -6.3 ;   -12.3 ;   -43.4 ;   -90.5 ;  -120.5 ;  -173.2 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   437.0 ;    -0.0 ;     0.3 ;    -1.6 ;    -6.1 ;   -11.9 ;   -42.5 ;   -89.3 ;  -119.5 ;  -172.2 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   451.0 ;     0.0 ;     0.3 ;    -1.5 ;    -5.9 ;   -11.5 ;   -41.6 ;   -88.1 ;  -118.5 ;  -171.2 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   465.1 ;     0.0 ;     0.3 ;    -1.5 ;    -5.7 ;   -11.2 ;   -40.8 ;   -87.1 ;  -117.5 ;  -170.2 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   479.2 ;     0.0 ;     0.3 ;    -1.4 ;    -5.5 ;   -10.9 ;   -40.0 ;   -86.1 ;  -116.5 ;  -169.3 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   493.3 ;     0.1 ;     0.4 ;    -1.4 ;    -5.3 ;   -10.6 ;   -39.3 ;   -85.1 ;  -115.6 ;  -168.3 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   507.4 ;     0.1 ;     0.4 ;    -1.3 ;    -5.1 ;   -10.3 ;   -38.6 ;   -84.3 ;  -114.6 ;  -167.3 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   521.5 ;     0.1 ;     0.4 ;    -1.3 ;    -5.0 ;   -10.0 ;   -38.0 ;   -83.4 ;  -113.6 ;  -166.3 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   535.6 ;     0.1 ;     0.4 ;    -1.2 ;    -4.8 ;    -9.8 ;   -37.4 ;   -82.7 ;  -112.6 ;  -165.3 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   549.7 ;     0.2 ;     0.5 ;    -1.2 ;    -4.7 ;    -9.5 ;   -36.8 ;   -81.9 ;  -111.7 ;  -164.4 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   563.8 ;     0.1 ;     0.5 ;    -1.1 ;    -4.6 ;    -9.3 ;   -36.3 ;   -81.2 ;  -110.7 ;  -163.4 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   577.9 ;     0.1 ;     0.5 ;    -1.1 ;    -4.4 ;    -9.1 ;   -35.8 ;   -80.6 ;  -109.7 ;  -162.4 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   592.0 ;     0.1 ;     0.5 ;    -1.0 ;    -4.3 ;    -8.9 ;   -35.3 ;   -79.9 ;  -108.7 ;  -161.4 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   606.1 ;     0.1 ;     0.6 ;    -1.0 ;    -4.2 ;    -8.7 ;   -34.9 ;   -79.3 ;  -107.7 ;  -160.5 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   620.2 ;     0.0 ;     0.6 ;    -1.0 ;    -4.1 ;    -8.5 ;   -34.5 ;   -78.8 ;  -106.8 ;  -159.5 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   634.3 ;     0.0 ;     0.6 ;    -0.9 ;    -4.0 ;    -8.3 ;   -34.1 ;   -78.2 ;  -105.8 ;  -158.5 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   648.4 ;    -0.0 ;     0.6 ;    -0.9 ;    -3.9 ;    -8.2 ;   -33.7 ;   -77.7 ;  -104.8 ;  -157.5 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   662.5 ;    -0.0 ;     0.7 ;    -0.8 ;    -3.8 ;    -8.0 ;   -33.3 ;   -77.2 ;  -103.8 ;  -156.5 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   676.6 ;    -0.0 ;     0.7 ;    -0.8 ;    -3.7 ;    -7.9 ;   -33.0 ;   -76.5 ;  -102.9 ;  -155.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   690.7 ;    -0.0 ;     0.6 ;    -0.8 ;    -3.6 ;    -7.7 ;   -32.6 ;   -75.5 ;  -101.9 ;  -154.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   704.8 ;    -0.0 ;     0.6 ;    -0.7 ;    -3.5 ;    -7.6 ;   -32.3 ;   -74.5 ;  -100.9 ;  -153.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   718.9 ;    -0.0 ;     0.6 ;    -0.7 ;    -3.4 ;    -7.5 ;   -32.0 ;   -73.6 ;   -99.9 ;  -152.6 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   733.0 ;    -0.0 ;     0.6 ;    -0.7 ;    -3.4 ;    -7.3 ;   -31.7 ;   -72.6 ;   -98.9 ;  -151.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   747.0 ;    -0.0 ;     0.6 ;    -0.6 ;    -3.3 ;    -7.2 ;   -31.5 ;   -71.6 ;   -98.0 ;  -150.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   761.1 ;    -0.0 ;     0.6 ;    -0.6 ;    -3.2 ;    -7.1 ;   -31.2 ;   -70.6 ;   -97.0 ;  -149.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   775.2 ;    -0.0 ;     0.6 ;    -0.6 ;    -3.1 ;    -7.0 ;   -31.0 ;   -69.7 ;   -96.0 ;  -148.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   789.3 ;    -0.0 ;     0.6 ;    -0.6 ;    -3.1 ;    -6.9 ;   -30.7 ;   -68.7 ;   -95.0 ;  -147.7 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   803.4 ;    -0.0 ;     0.6 ;    -0.5 ;    -3.0 ;    -6.8 ;   -30.5 ;   -67.7 ;   -94.1 ;  -146.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   817.5 ;    -0.0 ;     0.6 ;    -0.5 ;    -2.9 ;    -6.7 ;   -30.3 ;   -66.7 ;   -93.1 ;  -145.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   831.6 ;    -0.0 ;     0.5 ;    -0.5 ;    -2.9 ;    -6.6 ;   -30.1 ;   -65.7 ;   -92.1 ;  -144.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   845.7 ;    -0.0 ;     0.5 ;    -0.4 ;    -2.8 ;    -6.5 ;   -29.9 ;   -64.8 ;   -91.1 ;  -143.8 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   859.8 ;     0.0 ;     0.5 ;    -0.4 ;    -2.8 ;    -6.5 ;   -29.7 ;   -63.8 ;   -90.1 ;  -142.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   873.9 ;     0.0 ;     0.5 ;    -0.4 ;    -2.7 ;    -6.4 ;   -29.5 ;   -62.8 ;   -89.2 ;  -141.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   888.0 ;     0.0 ;     0.5 ;    -0.4 ;    -2.7 ;    -6.3 ;   -29.4 ;   -61.8 ;   -88.2 ;  -140.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   902.1 ;     0.0 ;     0.5 ;    -0.3 ;    -2.6 ;    -6.2 ;   -29.2 ;   -60.9 ;   -87.2 ;  -139.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   916.2 ;     0.1 ;     0.5 ;    -0.3 ;    -2.6 ;    -6.2 ;   -29.1 ;   -59.9 ;   -86.2 ;  -138.9 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   930.3 ;     0.0 ;     0.6 ;    -0.3 ;    -2.5 ;    -6.1 ;   -28.9 ;   -58.9 ;   -85.3 ;  -138.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   944.4 ;     0.0 ;     0.6 ;    -0.3 ;    -2.5 ;    -6.0 ;   -28.8 ;   -57.9 ;   -84.3 ;  -137.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   958.5 ;     0.0 ;     0.6 ;    -0.3 ;    -2.5 ;    -6.0 ;   -28.6 ;   -56.9 ;   -83.3 ;  -136.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   972.6 ;     0.0 ;     0.6 ;    -0.2 ;    -2.4 ;    -5.9 ;   -28.5 ;   -56.0 ;   -82.3 ;  -135.0 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;   986.7 ;    -0.0 ;     0.6 ;    -0.2 ;    -2.4 ;    -5.9 ;   -28.4 ;   -55.0 ;   -81.3 ;  -134.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;  1000.8 ;    -0.0 ;     0.6 ;    -0.2 ;    -2.3 ;    -5.8 ;   -28.3 ;   -54.0 ;   -80.4 ;  -133.1 ;  -194.2 ;
  10 ; IGARAPAVA    ;    -   ;  1014.9 ;    -0.0 ;     0.6 ;    -0.2 ;    -2.3 ;    -5.8 ;   -28.1 ;   -53.0 ;   -79.4 ;  -132.1 ;  -194.2 ;
